,Box office
3238,10100000.0
3239,393813.0
3240,585300000.0
3241,106400000.0
3242,2700000.0
3243,8142237.0
3244,3700000.0
3245,93900000.0
3246,219300000.0
3247,419700000.0
3248,790700000.0
3249,1296184.0
3250,418800000.0
3251,82400000.0
3252,2710161.0
3253,26500000.0
3254,408709.0
3255,204300000.0
3256,8221700.0
3257,163400000.0
3258,264800000.0
3259,11864.0
3260,3800000.0
3261,230700000.0
3262,17700000.0
3263,40900000.0
3264,77410.0
3265,521300000.0
3266,341400000.0
3267,629400000.0
3268,3200000.0
3269,168300000.0
3270,244200000.0
3271,50700000.0
3272,473993.0
3273,1005000000.0
3274,615700000.0
3275,64800000.0
3276,13500000.0
3277,128100000.0
3278,68400000.0
3279,6000000.0
3280,3500000.0
3281,403400000.0
3282,17600000.0
3283,102400000.0
3284,44300000.0
3285,667000.0
3286,14894347.0
3287,390128.0
3288,58776.0
3289,195700000.0
3290,41700000.0
3291,1879368.0
3292,78100000.0
3293,68300000.0
3294,96400000.0
3295,8800000.0
3296,76000000.0
3297,4900000.0
3298,70400000.0
3299,11800000.0
3300,27600000.0
3301,72100000.0
3302,6265483.0
3303,34800000.0
3304,7300000.0
3305,42500000.0
3306,52132.0
3307,163700000.0
3308,37100000.0
3309,131357.0
3310,675662.0
3311,50000000.0
3312,27700000.0
3313,886461.0
3314,43300000.0
3315,27100000.0
3316,131961.0
3317,30700000.0
3318,44700000.0
3319,41600000.0
3320,3982459.0
3321,178800000.0
3322,33500000.0
3323,266967.0
3324,9300000.0
3325,84400000.0
3326,7000000.0
3327,149300000.0
3328,4800000.0
3329,19200000.0
3330,33500000.0
3331,17500000.0
3332,13900000.0
3333,25000000.0
3334,118600000.0
3335,17900000.0
3336,9800000.0
3337,41300000.0
3338,354628.0
3339,85800000.0
3340,275776.0
3341,40000000.0
3342,18800000.0
3343,29500000.0
3344,6700000.0
3345,113400000.0
3346,252900000.0
3347,5800000.0
3348,31148328.0
3349,113900000.0
3350,4500000.0
3351,15400000.0
3352,507534.0
3353,42800000.0
3354,44100000.0
3355,603900000.0
3356,188126.0
3357,92400000.0
3358,12300000.0
3359,378100000.0
3360,589600000.0
3361,310000000.0
3362,7202.0
3363,407100000.0
3364,211300000.0
3365,163700000.0
3366,54600000.0
3367,109000000.0
3368,8900000.0
3369,81338.0
3370,27400000.0
3371,545582.0
3372,10100000.0
3373,108900000.0
3374,1400000.0
3375,233100000.0
3376,694782.0
3377,50900000.0
3378,270000000.0
3379,7519490.0
3380,564474.0
3381,44700000.0
3382,409832.0
3383,86900000.0
3384,223200000.0
3385,212900000.0
3386,335800000.0
3387,32500000.0
3388,247800000.0
3389,39000000.0
3390,201500000.0
3391,11125849.0
3392,76000000.0
3393,51200000.0
3394,114700000.0
3395,10726909.0
3396,76500000.0
3397,12861502.0
3398,117000000.0
3399,100700000.0
3400,44400000.0
3401,183300000.0
3402,62450361.0
3403,2900000.0
3404,682173.0
3405,7033683.0
3406,91400000.0
3407,8700000.0
3408,28700000.0
3409,30000000.0
3410,226800000.0
3411,42700000.0
3412,124600000.0
3413,960828.0
3414,178900000.0
3415,76000000.0
3416,48900000.0
3417,108300000.0
3418,92700000.0
3419,46700000.0
3420,60200000.0
3421,7000000.0
3422,16300000.0
3423,951380.0
3424,18500000.0
3425,90500000.0
3426,3500000.0
3427,2186782.0
3428,104000000.0
3429,23100000.0
3430,659483.0
3431,12800000.0
3432,7500000.0
3433,2400000.0
3434,13282.0
3435,1100000.0
3436,185300000.0
3437,45200000.0
3438,4600000.0
3439,106400000.0
3440,18728.0
3441,17300000.0
3442,1755134.0
3443,78100000.0
3444,1000000.0
3445,92000000.0
3446,183700000.0
3447,7000000.0
3448,30955.0
3449,17300000.0
3450,741557.0
3451,15078.0
3452,77000000.0
3453,381500000.0
3454,17200000.0
3455,388174.0
3456,363200000.0
3457,165888.0
3458,12900000.0
3459,1144438.0
3460,526245.0
3461,58200000.0
3462,170000000.0
3463,80238.0
3464,27000000.0
3465,139000000.0
3466,34600000.0
3467,2443479.0
3468,3252671.0
3469,6628437.0
3470,107559.0
3471,88800000.0
3472,109000000.0
3473,124023.0
3474,32400000.0
3475,2100000.0
3476,73800000.0
3477,38300000.0
3478,942049.0
3479,6100000.0
3480,102400000.0
3481,2000000.0
3482,322581.0
3483,192451.0
3484,6671.0
3485,373100000.0
3486,1327897.0
3487,767567.0
3488,10027047.0
3489,287198.0
3490,11200000.0
3491,385700000.0
3492,485900000.0
3493,5500000.0
3494,2400000.0
3495,142055.0
3496,2700000.0
3497,1400000.0
3498,371400000.0
3499,32000000.0
3500,1000000.0
3501,64400000.00000001
3502,413100000.0
3503,216262.0
3504,70000000.0
3505,90800000.0
3506,735100000.0
3507,5290.0
3508,14900000.0
3509,469300000.0
3510,68800000.0
3511,20500000.0
3512,16100.0
3513,4600000.0
3514,23000000.0
3515,9800000.0
3516,150000000.0
3517,2200000.0
3518,317400000.0
3519,35100000.0
3520,62400000.0
3521,836300000.0
3522,9300000.0
3523,49200000.0
3524,92700000.0
3525,1100000.0
3526,1138322.0
3527,886000000.0
3528,3510643.0
3529,214100000.0
3530,5874530.0
3531,138800000.0
3532,16399999.999999998
3533,60700000.0
3534,934300000.0
3535,8500000.0
3536,47865.0
3537,292800000.0
3538,7790000.0
3539,78800000.0
3540,205300000.0
3541,2600000.0
3542,57900000.0
3543,9440000.0
3544,1140043.0
3545,71600000.0
3546,1023416.0
3547,302500000.0
3548,8050.0
3549,129500000.0
3550,1286744.0
3551,22852638.0
3552,12000000.0
3553,210800000.0
3554,23179.0
3555,15300000.0
3556,1807506.0
3557,12032983.0
3558,101300000.0
3559,100177.0
3560,87906.0
3561,321500000.0
3562,390584.0
3563,3026272.0
3564,6414729.0
3565,29000000.0
3566,295750.0
3567,1472747.0
3568,234540.0
3569,186200000.0
3570,39400000.0
3571,89442.0
3572,6325313.0
3573,10000000.0
3574,41711.0
3575,40100000.0
3576,46514.0
3577,2147715.0
3578,5800000.0
3579,10800000.0
3580,42000000.0
3581,137630.0
3582,48400000.0
3583,3992844.0
3584,2100000.0
3585,51700000.0
3586,27200000.0
3587,17800000.0
3588,1400000.0
3589,14400000.0
3590,5500000.0
3591,243000000.0
3592,41800000.0
3593,31600000.0
3594,36100000.0
3595,23300000.0
3596,1264275.0
3597,27100000.0
3598,3185839.0
3599,27935.0
3600,50800000.0
3601,77200000.0
3602,1430000.0
3603,1100000.0
3604,20600000.0
3605,193400000.0
3606,122400000.0
3607,3037011.0
3608,17400000.0
3609,20776.0
3610,960387.0
3611,31400000.0
3612,16600000.000000002
3613,102400000.0
3614,2300000.0
3615,171800000.0
3616,4100000.0
3617,26100000.0
3618,721108.0
3619,549495.0
3620,4028558.0
3621,296557.0
3622,10069.0
3623,126700000.0
3624,31100000.0
3625,100100000.0
3626,19600000.0
3627,7400000.0
3628,42000000.0
3629,39200000.0
3630,726354.0
3631,8936663.0
3632,68200000.0
3633,230600.0
3634,64040.0
3635,261200000.0
3636,10600000.0
3637,118192.0
3638,101215.0
3639,33300000.0
3640,325000000.0
3641,47700000.0
3642,69000000.0
3643,63600000.0
3644,281350.0
3645,791200000.0
3646,46500000.0
3647,1500000.0
3648,36689.0
3649,31900000.0
3650,10600000.0
3651,309200000.0
3652,37400000.0
3653,8494434.0
3654,105600000.0
3655,711000000.0
3656,2300000.0
3657,61600000.0
3658,96800000.0
3659,27600000.0
3660,2800000.0
3661,23700000.0
3662,43500000.0
3663,15900000.0
3664,408229.0
3665,166800000.0
3666,122200000.0
3667,93600000.0
3668,269000000.0
3669,25000000.0
3670,47400000.0
3671,2811000000.0
3672,85300000.0
3673,54000000.0
3674,443100000.0
3675,13600000.0
3676,224600000.0
3677,524000000.0
3678,51400000.0
3679,32600000.0
3680,19700000.0
3681,514537.0
3682,88335.0
3683,9309.0
3684,157100000.0
3685,45200000.0
3686,247553.0
3687,5900000.0
3688,15000000.0
3689,67900000.0
3690,112500000.0
3691,1500000.0
3692,3780975.0
3693,81100000.0
3694,43000000.0
3695,515065.0
3696,102647.0
3697,2200000.0
3698,115000000.0
3699,52826594.0
3700,14100000.0
3701,276576.0
3702,3800000.0
3703,5461200.0
3704,165000.0
3705,226400000.0
3706,216500000.0
3707,142600000.0
3708,530000.0
3709,60200000.0
3710,299500000.0
3711,106460.0
3712,22464.0
3713,55600000.0
3714,55000000.0
3715,44462.0
3716,225000.0
3717,17900000.0
3718,318623.0
3719,1025000000.0
3720,36400000.0
3721,94900000.0
3722,21409028.0
3723,56000000.0
3724,49800000.0
3725,7943.0
3726,136300000.0
3727,75700000.0
3728,18400000.0
3729,7875862.0
3730,7400000.0
3731,73600000.0
3732,4600000.0
3733,64599999.99999999
3734,494900000.0
3735,13600000.0
3736,84918.0
3737,89000000.0
3738,493200000.0
3739,60700000.0
3740,335976.0
3741,152300000.0
3742,2908893.0
3743,2002618.0
3744,224409.0
3745,1200000.0
3746,49100000.0
3747,96200000.0
3748,1163967.0
3749,1400000.0
3750,5308618.0
3751,7000000.0
3752,3878993.0
3753,82700000.0
3754,77500000.0
3755,29900000.0
3756,23889.0
3757,47527.0
3758,13514.0
3759,252207.0
3760,36200000.0
3761,115600000.0
3762,343818.0
3763,10300000.0
3764,4600000.0
3765,1000000.0
3766,440000.0
3767,623900000.0
3768,32307.0
3769,4000000.0
3770,21800000.0
3771,21500000.0
3772,80000000.0
3773,321700000.0
3774,33217.0
3775,18000.0
3776,11546932.0
3777,883887.0
3778,116353.0
3779,9300000.0
3780,752600000.0
3781,48330000.0
3782,160430.0
3783,294600000.0
3784,336400000.0
3785,39000000.0
3786,1200000.0
3787,16700000.0
3788,386078.0
3789,91700000.0
3790,98000000.0
3791,83800000.0
3792,1644755.0
3793,177200000.0
3794,359100000.0
3795,6200000.0
3796,2900000.0
3797,54543.0
3798,16100000.000000002
3799,11000000.0
3800,1067000000.0
3801,100280.0
3802,10062896.0
3803,15100000.0
3804,3977192.0
3805,286000000.0
3806,262000000.0
3807,271400000.0
3808,1436391.0
3809,4800000.0
3810,698400000.0
3811,137885.0
3812,319700000.0
3813,17921.0
3814,127200000.0
3815,34700000.0
3816,67099999.99999999
3817,18400000.0
3818,276694.0
3819,215300000.0
3820,836800000.0
3821,30738.0
3822,550418.0
3823,27300000.0
3824,293500000.0
3825,288000.0
3826,7400000.0
3827,744816.0
3828,112500000.0
3829,48200000.0
3830,86900000.0
3831,11777.0
3832,457867.0
3833,9700000.0
3834,10000.0
3835,4300000.0
3836,170900000.0
3837,159200000.0
3838,1995012.0
3839,754301.0
3840,3251706.0
3841,2648195.0
3842,873594.0
3843,204600000.0
3844,274500000.0
3845,48100000.0
3846,7200000.0
3847,75500000.0
3848,81400000.0
3849,311542.0
3850,24700000.0
3851,93200000.0
3852,83100000.0
3853,49900000.0
3854,4400000.0
3855,798940.0
3856,814906.0
3857,67700000.0
3858,69100000.0
3859,6168898.0
3860,46300000.0
3861,67900000.0
3862,42100000.0
3863,44100000.0
3864,300200000.0
3865,636706.0
3866,50500000.0
3867,62600000.0
3868,75000000.0
3869,154000000.0
3870,3500000.0
3871,619570.0
3872,1018753.0
3873,34300000.0
3874,140100000.0
3875,134700000.0
3876,32000000.0
3877,21300000.0
3878,352810.0
3879,28200000.0
3880,156190.0
3881,24100000.0
3882,224900000.0
3883,6500000.0
3884,105700000.0
3885,21500000.0
3886,60300000.0
3887,572809.0
3888,7900000.0
3889,6600000.0
3890,9479718.0
3891,3500000.0
3892,171700000.0
3893,199000000.0
3894,11100000.0
3895,105200000.0
3896,177500000.0
3897,136100000.0
3898,43500000.0
3899,4240000.0
3900,211800000.0
3901,24200000.0
3902,38000000.0
3903,321900000.0
3904,60700000.0
3905,4700000.0
3906,35556.0
3907,60000000.0
3908,68300000.0
3909,167800000.0
3910,976900000.0
3911,67400000.0
3912,12300000.0
3913,90600000.0
3914,35600000.0
3915,102800000.0
3916,592400000.0
3917,20500000.0
3918,427400000.0
3919,330000000.0
3920,20700000.0
3921,11087569.0
3922,415000000.0
3923,278300000.0
3924,706546.0
3925,346594.0
3926,129200000.0
3927,48700000.0
3928,400100000.0
3929,203500000.0
3930,1100000.0
3931,5100000.0
3932,310700000.0
3933,252300000.0
3934,13900000.0
3935,237400000.0
3936,6000000.0
3937,18100000.0
3938,24700000.0
3939,16600000.000000002
3940,1200000.0
3941,91600000.0
3942,227800000.0
3943,149200000.0
3944,8500000.0
3945,69700000.0
3946,21200000.0
3947,172935.0
3948,3400000.0
3949,834953.0
3950,769552.0
3951,13100000.0
3952,11900000.0
3953,4800000.0
3954,3700000.0
3955,700000.0
3956,6861102.0
3957,193900000.0
3958,842693.0
3959,1900000.0
3960,408015.0
3961,5000000.0
3962,19500000.0
3963,96600000.0
3964,76300000.0
3965,108600000.0
3966,141358.0
3967,52500000.0
3968,25517.0
3969,215000000.0
3970,38000000.0
3971,99000000.0
3972,369129.0
3973,127900000.0
3974,1072602.0
3975,245700000.0
3976,24400000.0
3977,136100000.0
3978,82300000.0
3979,150000000.0
3980,41000000.0
3981,83200000.0
3982,7400000.0
3983,43200000.0
3984,90200000.0
3985,211800000.0
3986,161800000.0
3987,35000000.0
3988,87100000.0
3989,39200000.0
3990,147300000.0
3991,130839.0
3992,132160.0
3993,7300000.0
3994,5800000.0
3995,484600000.0
3996,72400000.0
3997,90000000.0
3998,185000000.0
3999,8020.0
4000,65300000.0
4001,48100000.0
4002,47100000.0
4003,28000000.0
4004,97100000.0
4005,4600000.0
4006,626100000.0
4007,50100000.0
4008,449300000.0
4009,30900000.0
4010,54200000.0
4011,117100000.0
4012,16000000.0
4013,288400000.0
4014,10700000.0
4015,7579282.0
4016,37700000.0
4017,1046000000.0
4018,154100000.0
4019,163265.0
4020,10800000.0
4021,427815.0
4022,78300000.0
4023,2000000.0
4024,133400000.0
4025,61700000.0
4026,21000000.0
4027,21800000.0
4028,30800000.0
4029,81400000.0
4030,665700000.0
4031,353600000.0
4032,586800000.0
4033,15000000.0
4034,17000000.0
4035,260100000.00000003
4036,2552478.0
4037,563700000.0
4038,216200000.0
4039,219900000.0
4040,187400000.0
4041,562100000.0
4042,1124000000.0
4043,1759252.0
4044,16800000.0
4045,72000000.0
4046,209600000.0
4047,39700000.0
4048,5500000.0
4049,1342000000.0
4050,1200326.0
4051,410077.0
4052,169800000.0
4053,370600000.0
4054,150400000.0
4055,174800000.0
4056,63400000.0
4057,145000000.0
4058,157900000.0
4059,75500000.0
4060,481800000.0
4061,18700000.0
4062,9100000.0
4063,56700000.0
4064,216600000.0
4065,63500000.0
4066,40500000.0
4067,41000000.0
4068,88000000.0
4069,85600000.0
4070,90100000.0
4071,35200000.0
4072,76300000.0
4073,30700000.0
4074,132200000.0
4075,2000000.0
4076,8500000.0
4077,26200000.0
4078,27400000.0
4079,4400000.0
4080,41400000.0
4081,136500000.0
4082,20400000.0
4083,81200000.0
4084,15400000.0
4085,1730824.0
4086,299300000.0
4087,4900000.0
4088,662000.0
4089,3200000.0
4090,4600000.0
4091,9300000.0
4092,2500000.0
4093,13000000.0
4094,110200000.0
4095,23300000.0
4096,1300000.0
4097,177200000.0
4098,7000000.0
4099,56400000.0
4100,1941667.0
4101,1567905.0
4102,34600000.0
4103,11882191.0
4104,26900000.0
4105,1700000.0
4106,41100000.0
4107,215026.0
4108,4400000.0
4109,160100000.0
4110,108139.0
4111,31400000.0
4112,11200000.0
4113,80634.0
4114,142000.0
4115,95900000.0
4116,40000000.0
4117,623292.0
4118,30400000.0
4119,28102.0
4120,63500000.0
4121,35000000.0
4122,185800000.0
4123,31500000.0
4124,30100000.0
4125,7448385.0
4126,207000000.0
4127,1017579.0
4128,9600.0
4129,374000000.0
4130,555000000.0
4131,152900000.0
4132,174000000.0
4133,5300000.0
4134,712200000.0
4135,360000000.0
4136,84900000.0
4137,165200000.0
4138,36200000.0
4139,33400000.0
4140,147000000.0
4141,226900000.0
4142,149700000.0
4143,150400000.0
4144,136800000.0
4145,694700000.0
4146,142000000.0
4147,34900000.0
4148,22900000.0
4149,81200000.0
4150,232600000.0
4151,342700000.0
4152,545400000.0
4153,64599999.99999999
4154,1100000.0
4155,120100000.0
4156,55200000.0
4157,177600000.0
4158,115900000.0
4159,101800000.0
4160,96300000.0
4161,31200000.0
4162,45765.0
4163,50400000.0
4164,160100000.0
4165,46200000.0
4166,38100000.0
4167,5900000.0
4168,3785593.0
4169,24700000.0
4170,126600000.0
4171,129000000.0
4172,335000000.0
4173,208100000.0
4174,196100000.0
4175,146000000.0
4176,132600000.0
4177,156500000.0
4178,81300000.0
4179,18100000.0
4180,35600000.0
4181,24200000.0
4182,348800000.0
4183,102700000.0
4184,540152.0
4185,201436.0
4186,284100000.0
4187,22000000.0
4188,201600000.0
4189,8041667.0
4190,694400000.0
4191,14700000.0
4192,183000000.0
4193,302000000.0
4194,235000000.0
4195,32200000.000000004
4196,54800000.0
4197,34800000.0
4198,99400000.0
4199,96100000.0
4200,793815.0
4201,1412124.0
4202,53900000.0
4203,123000000.0
4204,29700000.0
4205,40600000.0
4206,1519000000.0
4207,245500000.0
4208,179400000.0
4209,25800000.0
4210,303000000.0
4211,84400000.0
4212,56491.0
4213,1832541.0
4214,9504139.0
4215,18464.0
4216,18395.0
4217,20600000.0
4218,12728.0
4219,37200000.0
4220,624000000.0
4221,68300000.0
4222,108541.0
4223,396600000.0
4224,8500000.0
4225,746900000.0
4226,403400000.0
4227,455754.0
4228,4400000.0
4229,59400000.0
4230,57700000.0
4231,116400000.0
4232,540400000.0
4233,9600000.0
4234,71968.0
4235,73200000.0
4236,23300000.0
4237,66900000.00000001
4238,167200000.0
4239,12600000.0
4240,549400000.0
4241,190.0
4242,388722.0
4243,757900000.0
4244,32700000.000000004
4245,83000000.0
4246,877200000.0
4247,6400000.0
4248,2000000.0
4249,1081000000.0
4250,2400000.0
4251,9100000.0
4252,140400000.0
4253,68300000.0
4254,9100000.0
4255,77100000.0
4256,198500000.0
4257,3600000.0
4258,114300000.0
4259,276100000.0
4260,104900000.0
4261,1653792.0
4262,56000000.0
4263,320000000.0
4264,315000000.0
4265,107100000.0
4266,24000000.0
4267,592116.0
4268,6100000.0
4269,4900000.0
4270,16800000.0
4271,9627492.0
4272,31100000.0
4273,54400000.0
4274,1100000.0
4275,82900000.0
4276,1251749.0
4277,25400000.0
4278,16399999.999999998
4279,68900000.0
4280,356000.0
4281,970000000.0
4282,240200000.0
4283,35500000.0
4284,28300000.0
4285,18000000.0
4286,29900000.0
4287,41500000.0
4288,57600000.0
4289,44100000.0
4290,49000000.0
4291,33400000.0
4292,176500000.0
4293,5800000.0
4294,244092.0
4295,81500000.0
4296,115400000.0
4297,376100000.0
4298,3780000.0
4299,232300000.0
4300,73100000.0
4301,33000000.0
4302,87700000.0
4303,25342.0
4304,499725.0
4305,4200000.0
4306,34600000.0
4307,142800000.0
4308,10700000.0
4309,7900000.0
4310,130500000.0
4311,11400000.0
4312,56000000.0
4313,1109000000.0
4314,197857.0
4315,161800000.0
4316,20500000.0
4317,471200000.0
4318,1600000.0
4319,8038792.0
4320,11647000.0
4321,275300000.0
4322,829700000.0
4323,1331836.0
4324,236400000.0
4325,609000000.0
4326,50900000.0
4327,306900000.0
4328,27000000.0
4329,37900000.0
4330,27800000.0
4331,170922.0
4332,1900000.0
4333,50292.0
4334,8900000.0
4335,1576687.0
4336,1017000000.0
4337,41900000.0
4338,132800000.0
4339,34000000.0
4340,218300000.0
4341,88100000.0
4342,198100000.0
4343,610792.0
4344,425400000.0
4345,441800000.0
4346,119800000.0
4347,310154.0
4348,59520298.0
4349,12300000.0
4350,5750.0
4351,47200000.0
4352,105200000.0
4353,60100000.0
4354,10100000.0
4355,31150000.0
4356,28378.0
4357,226300000.0
4358,34700000.0
4359,48300000.0
4360,156996.0
4361,146400000.0
4362,1463.0
4363,141951.0
4364,5661.0
4365,32400000.0
4366,46200000.0
4367,4917.0
4368,7539438.0
4369,529014.0
4370,22600000.0
4371,5100000.0
4372,521181.0
4373,5100000.0
4374,117000000.0
4375,210565.0
4376,28200000.0
4377,174000000.0
4378,66700000.0
4379,60100000.0
4380,304700000.0
4381,97600000.0
4382,74600000.0
4383,1553826.0
4384,27800000.0
4385,57900000.0
4386,2700000.0
4387,48100000.0
4388,197700000.0
4389,25000000.0
4390,1200000.0
4391,12100000.0
4392,18100000.0
4393,14858240.0
4394,21200000.0
4395,493300000.0
4396,1655620.0
4397,68600000.0
4398,27400000.0
4399,31700000.0
4400,18637201.0
4401,587200000.0
4402,228004.0
4403,16769.0
4404,170300000.0
4405,375700000.0
4406,24300000.0
4407,63300000.0
4408,47000000.0
4409,53100000.0
4410,46021.0
4411,51200000.0
4412,413733.0
4413,97500000.0
4414,584881.0
4415,287900000.0
4416,97500000.0
4417,3400000.0
4418,60818.0
4419,78400000.0
4420,189739.0
4421,2861020.0
4422,1500000.0
4423,487455.0
4424,1215000000.0
4425,207853.0
4426,46500000.0
4427,603119.0
4428,32600000.0
4429,86200000.0
4430,11157.0
4431,4600000.0
4432,14752.0
4433,54600000.0
4434,2700000.0
4435,467400000.0
4436,294696.0
4437,384000000.0
4438,353600000.0
4439,74918.0
4440,9300000.0
4441,320013.0
4442,788700000.0
4443,11300000.0
4444,2100000.0
4445,362000000.0
4446,23300000.0
4447,268400000.0
4448,10600000.0
4449,243800000.0
4450,828284.0
4451,2400000.0
4452,1400000.0
4453,351700000.0
4454,8437.0
4455,93500000.0
4456,5300000.0
4457,27160.0
4458,126000000.0
4459,20000000.0
4460,668000000.0
4461,488.0
4462,743600000.0
4463,540000000.0
4464,6388.0
4465,171740.0
4466,229900000.0
4467,12600000.0
4468,205400000.0
4469,970800000.0
4470,32300000.0
4471,260500000.0
4472,7800000.0
4473,641.0
4474,977671.0
4475,26900000.0
4476,16757.0
4477,17400000.0
4478,247000000.0
4479,39881.0
4480,411000000.0
4481,805574.0
4482,32300000.0
4483,282600000.0
4484,319500000.0
4485,28000000.0
4486,2600000.0
4487,78300000.0
4488,148100000.0
4489,46100000.0
4490,414800000.0
4491,99100000.0
4492,3000000.0
4493,3900000.0
4494,347500000.0
4495,131900000.0
4496,265670.0
4497,125687.0
4498,6900000.0
4499,200900000.0
4500,270000000.0
4501,286100000.0
4502,239300000.0
4503,60800000.0
4504,1000000.0
4505,176600000.0
4506,42100000.0
4507,16300000.0
4508,95300000.0
4509,343341.0
4510,2300000.0
4511,6300000.0
4512,68500000.0
4513,11800000.0
4514,1200000.0
4515,88500000.0
4516,8785.0
4517,98300000.0
4518,36128.0
4519,74200000.0
4520,78400000.0
4521,161900000.0
4522,16500000.0
4523,25600000.0
4524,122100000.0
4525,98200000.0
4526,22500000.0
4527,274300000.0
4528,61300000.0
4529,7900000.0
4530,62700000.0
4531,2507106.0
4532,723200000.0
4533,137300000.0
4534,220600000.0
4535,8600000.0
4536,15000000.0
4537,187700000.0
4538,84800000.0
4539,2500000.0
4540,644800000.0
4541,660000.0
4542,19500000.0
4543,71000000.0
4544,151800000.0
4545,55700000.0
4546,125500000.0
4547,110400000.0
4548,134400000.0
4549,76600000.0
4550,865000000.0
4551,71600000.0
4552,2500000.0
4553,1280000000.0
4554,4105.0
4555,53100000.0
4556,27700000.0
4557,100100000.0
4558,173600000.0
4559,7500000.0
4560,26600000.0
4561,51700000.0
4562,5200000.0
4563,28000000.0
4564,958400000.0
4565,33000000.0
4566,24084.0
4567,15700000.0
4568,3338.0
4569,251200000.0
4570,53400000.0
4571,117900000.0
4572,392000000.0
4573,48300000.0
4574,126500000.0
4575,151800000.0
4576,44900000.0
4577,188300000.0
4578,154800000.0
4579,547400000.0
4580,755400000.0
4581,772800000.0
4582,714400000.0
4583,468100000.0
4584,956000000.0
4585,1104000000.0
4586,758500000.0
4587,746000000.0
4588,657800000.0
4589,90900000.0
4590,489812.0
4591,61300000.0
4592,36900000.0
4593,135500000.0
4594,120900000.0
4595,154500000.0
4596,76800000.0
4597,500543.0
4598,20200000.0
4599,40500000.0
4600,155000000.0
4601,80231.0
4602,13769.0
4603,15400000.0
4604,49000000.0
4605,19731.0
4606,34700000.0
4607,242600000.0
4608,52600000.0
4609,15071.0
4610,461780.0
4611,222800000.0
4612,70900000.0
4613,337600000.0
4614,275700000.0
4615,75143.0
4616,203300000.0
4617,16399999.999999998
4618,3500000.0
4619,59424.0
4620,288900000.0
4621,64700000.0
4622,80400000.0
4623,1064454.0
4624,359200000.0
4625,22100000.0
4626,12897.0
4627,51279.0
4628,297381.0
4629,29500000.0
4630,44000000.0
4631,498800000.0
4632,101300000.0
4633,24000000.0
4634,5565.0
4635,103000000.0
4636,13809.0
4637,68900000.0
4638,196700000.0
4639,1112592.0
4640,709000000.0
4641,8100000.0
4642,2000000.0
4643,170000.0
4644,270700000.0
4645,7078.0
4646,529000000.0
4647,39200000.0
4648,531986.0
4649,128000000.0
4650,427418.0
4651,87200000.0
4652,370500000.0
4653,307200000.0
4654,52909.0
4655,331300000.0
4656,55708.0
4657,621500000.0
4658,3300000.0
4659,2420000.0
4660,67600000.0
4661,70200000.0
4662,14400000.0
4663,82780.0
4664,112800000.0
4665,45300000.0
4666,100300000.0
4667,57300000.0
4668,710600000.0
4669,937000.0
4670,86800000.0
4671,852399.0
4672,1600000.0
4673,147000000.0
4674,111900000.0
4675,126100000.0
4676,5500000.0
4677,25312387.0
4678,30312.0
4679,244800000.0
4680,51000000.0
4681,36200000.0
4682,33400000.0
4683,89500000.0
4684,161700000.0
4685,86100000.0
4686,493300000.0
4687,138200000.0
4688,214700000.0
4689,67000000.0
4690,274717.0
4691,583264.0
4692,78900000.0
4693,2200000.0
4694,2000000.0
4695,39400000.0
4696,41900000.0
4697,2900000.0
4698,851690.0
4699,3336053.0
4700,57800000.0
4701,24343.0
4702,54300000.0
4703,2700000.0
4704,62100000.0
4705,348300000.0
4706,5800000.0
4707,41300000.0
4708,1900000.0
4709,109300000.0
4710,192300000.0
4711,1000000.0
4712,4500000.0
4713,257600000.00000003
4714,369300000.0
4715,3200000.0
4716,27400000.0
4717,17500000.0
4718,100700000.0
4719,217100000.0
4720,84400000.0
4721,49000000.0
4722,894964.0
4723,103200000.0
4724,99800000.0
4725,60581.0
4726,5400000.0
4727,211800000.0
4728,200126.0
4729,50300000.0
4730,2400000.0
4731,103600000.0
4732,701800000.0
4733,7000000.0
4734,14600000.0
4735,169800000.0
4736,19200000.0
4737,2800000.0
4738,107700000.0
4739,373000000.0
4740,6673.0
4741,52500000.0
4742,268200000.0
4743,14700000.0
4744,26100000.0
4745,133800000.0
4746,363200000.0
4747,29300000.0
4748,12300000.0
4749,213100000.0
4750,163400000.0
4751,2068000000.0
4752,1670000000.0
4753,1403000000.0
4754,858000000.0
4755,1516000000.0
4756,1159000000.0
4757,658300000.0
4758,630200000.0
4759,543000000.0
4760,880700000.0
4761,48900000.0
4762,326400000.0
4763,37285.0
4764,19700000.0
4765,282800000.0
4766,3600000.0
4767,79800000.0
4768,1700000.0
4769,52400000.0
4770,400000.0
4771,47300000.0
4772,32251.0
4773,13600000.0
4774,21700000.0
4775,11000000.0
4776,33200000.000000004
4777,6700000.0
4778,183900000.0
4779,25500000.0
4780,114200000.0
4781,325200000.0
4782,444196.0
4783,139936.0
4784,569700000.0
4785,414400000.0
4786,145427.0
4787,43700000.0
4788,13100000.0
4789,45700000.0
4790,158800000.0
4791,38400000.0
4792,4000000.0
4793,102100000.0
4794,113169.0
4795,86000000.0
4796,14400000.0
4797,1200000.0
4798,23300000.0
4799,71600000.0
4800,10800000.0
4801,297300000.0
4802,14400000.0
4803,24200000.0
4804,111800000.0
4805,386000000.0
4806,5000000.0
4807,21100000.0
4808,61600000.0
4809,36900000.0
4810,63000000.0
4811,615500.0
4812,111000.0
4813,588.0
4814,281865.0
4815,13000000.0
4816,17100000.0
